sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,type_of_assessment,decile_score,score_text,v_type_of_assessment,v_decile_score,v_score_text,priors_count,event
Male,29,African-American,0,7,1,0,6,0,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,6,0
Male,45,Caucasian,0,9,0,0,9,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,9,0
Male,45,Caucasian,0,9,0,0,9,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,9,0
Male,45,Caucasian,0,9,0,0,9,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,9,0
Male,45,Caucasian,0,9,0,0,9,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,9,0
Male,50,African-American,0,5,0,0,8,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,8,0
Male,20,African-American,0,9,0,0,0,1,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,0,0
Male,20,African-American,0,9,0,0,0,1,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,0,0
Male,29,African-American,0,8,0,0,4,1,1,Risk of Recidivism,8,High,Risk of Violence,9,High,4,0
Male,29,African-American,0,8,0,0,4,1,1,Risk of Recidivism,8,High,Risk of Violence,9,High,4,1
Male,43,Caucasian,0,6,0,0,1,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,1,0
Male,43,Caucasian,0,6,0,0,1,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,1,0
Male,37,African-American,3,10,0,0,17,0,0,Risk of Recidivism,10,High,Risk of Violence,4,Low,17,0
Male,37,African-American,3,10,0,0,17,0,0,Risk of Recidivism,10,High,Risk of Violence,4,Low,17,0
Male,37,African-American,3,10,0,0,17,0,0,Risk of Recidivism,10,High,Risk of Violence,4,Low,17,0
Male,26,Caucasian,0,5,0,0,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,2,0
Female,46,African-American,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,4,0
Male,27,Caucasian,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Female,46,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,38,African-American,0,6,0,0,0,-1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,0
Male,39,Caucasian,0,1,0,0,8,0,0,Risk of Recidivism,1,Low,Risk of Violence,3,Low,8,0
Male,36,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,36,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,29,African-American,0,10,0,0,12,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,12,0
Male,29,African-American,0,10,0,0,12,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,12,0
Male,29,African-American,0,10,0,0,12,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,12,0
Male,29,African-American,0,10,0,0,12,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,12,0
Male,29,African-American,0,10,0,0,12,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,12,1
Male,41,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,29,African-American,0,10,0,1,11,1,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,11,0
Male,29,African-American,0,10,0,1,11,1,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,11,0
Male,29,African-American,0,10,0,1,11,1,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,11,0
Male,27,African-American,0,9,0,0,4,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,4,0
Male,27,African-American,0,9,0,0,4,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,4,0
Female,25,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Female,25,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Female,25,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Male,41,Caucasian,0,9,0,0,3,0,0,Risk of Recidivism,9,High,Risk of Violence,1,Low,3,0
Male,41,Caucasian,0,9,0,0,3,0,0,Risk of Recidivism,9,High,Risk of Violence,1,Low,3,0
Male,23,African-American,1,7,0,0,2,0,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,2,0
Male,23,African-American,1,7,0,0,2,0,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,2,0
Female,46,African-American,0,8,0,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,1,0
Female,46,African-American,0,8,0,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,1,0
Female,46,African-American,0,8,0,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,1,0
Female,46,African-American,0,8,0,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,1,0
Male,31,Asian,0,2,0,0,0,-1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,31,Asian,0,2,0,0,0,-1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,45,African-American,0,4,0,0,3,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,3,0
Male,30,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Male,34,Caucasian,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,1,0
Male,70,Caucasian,0,1,0,0,11,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,11,0
Male,53,African-American,0,3,0,0,3,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,3,0
Male,52,Caucasian,0,1,0,0,2,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,2,0
Male,36,Caucasian,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Male,36,Caucasian,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Male,23,African-American,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,51,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,25,Other,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Male,51,African-American,0,2,0,0,4,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,4,0
Male,51,African-American,0,2,0,0,4,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,4,0
Male,41,Caucasian,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Male,41,Caucasian,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Male,41,Caucasian,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Male,25,Caucasian,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,0,0
Male,28,African-American,0,5,0,0,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,2,0
Female,45,Native American,0,10,0,0,15,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,15,0
Female,45,Native American,0,10,0,0,15,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,15,0
Male,55,African-American,0,6,0,0,21,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,21,0
Male,55,African-American,0,6,0,0,21,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,21,0
Female,49,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Female,26,African-American,0,6,0,0,9,1,1,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,9,1
Male,25,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,40,Caucasian,0,5,0,0,0,-1,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,0
Female,47,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,24,African-American,0,6,0,0,3,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,3,0
Female,24,African-American,0,6,0,0,3,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,3,0
Female,24,African-American,0,6,0,0,3,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,3,0
Male,27,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Male,25,Caucasian,0,7,2,0,5,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,5,0
Male,25,Caucasian,0,7,2,0,5,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,5,0
Male,31,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,21,African-American,0,10,1,0,1,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,1,0
Male,21,African-American,0,10,1,0,1,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,1,0
Male,21,African-American,0,5,0,0,0,-1,0,Risk of Recidivism,5,Medium,Risk of Violence,8,High,0,0
Male,21,African-American,0,5,0,0,0,-1,0,Risk of Recidivism,5,Medium,Risk of Violence,8,High,0,0
Male,21,African-American,0,5,0,0,0,-1,0,Risk of Recidivism,5,Medium,Risk of Violence,8,High,0,0
Male,37,African-American,0,10,0,1,26,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,26,0
Male,37,African-American,0,10,0,1,26,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,26,0
Male,37,African-American,0,10,0,1,26,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,26,0
Male,21,African-American,0,9,0,0,1,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,1,0
Male,21,African-American,0,9,0,0,1,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,1,0
Male,21,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,0,0
Male,22,Caucasian,0,3,0,0,0,-1,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,26,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Male,31,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,25,African-American,0,10,0,0,4,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,4,0
Male,25,African-American,0,10,0,0,4,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,4,0
Male,54,African-American,0,6,0,0,5,0,0,Risk of Recidivism,6,Medium,Risk of Violence,3,Low,5,0
Female,27,African-American,0,5,0,0,3,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,3,0
Female,27,African-American,0,5,0,0,3,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,3,0
Female,27,African-American,0,5,0,0,3,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,3,0
Male,30,Caucasian,0,4,0,0,3,1,1,Risk of Recidivism,4,Low,Risk of Violence,4,Low,3,0
Male,30,Caucasian,0,4,0,0,3,1,1,Risk of Recidivism,4,Low,Risk of Violence,4,Low,3,1
Male,28,Caucasian,0,2,0,0,2,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,2,0
Male,28,Caucasian,0,2,0,0,2,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,2,0
Male,70,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,37,Caucasian,0,9,0,0,11,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,11,0
Male,37,Caucasian,0,9,0,0,11,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,11,0
Male,37,Caucasian,0,9,0,0,11,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,11,0
Male,37,Caucasian,0,9,0,0,11,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,11,0
Male,37,Caucasian,0,9,0,0,11,1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,11,0
Male,46,African-American,0,5,0,0,5,1,0,Risk of Recidivism,5,Medium,Risk of Violence,7,Medium,5,0
Male,46,African-American,0,5,0,0,5,1,0,Risk of Recidivism,5,Medium,Risk of Violence,7,Medium,5,0
Male,46,African-American,0,5,0,0,5,1,0,Risk of Recidivism,5,Medium,Risk of Violence,7,Medium,5,0
Male,46,African-American,0,5,0,0,5,1,0,Risk of Recidivism,5,Medium,Risk of Violence,7,Medium,5,0
Male,40,Other,0,1,0,0,4,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,40,Other,0,1,0,0,4,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,40,Other,0,1,0,0,4,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,20,African-American,1,8,0,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,1,0
Male,20,African-American,1,8,0,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,1,0
Male,43,African-American,0,4,0,0,18,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,18,0
Male,43,African-American,0,4,0,0,18,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,18,0
Male,43,African-American,0,4,0,0,18,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,18,0
Male,43,African-American,0,4,0,0,18,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,18,0
Male,43,African-American,0,4,0,0,18,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,18,0
Male,38,African-American,0,6,0,0,15,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,15,0
Male,38,African-American,0,6,0,0,15,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,15,0
Male,29,African-American,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Male,37,African-American,0,2,0,0,8,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,8,0
Male,37,African-American,0,2,0,0,8,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,8,0
Male,37,African-American,0,2,0,0,8,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,8,0
Male,37,African-American,0,2,0,0,8,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,8,0
Male,38,Hispanic,0,4,0,0,3,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,3,0
Female,27,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,20,Other,0,5,0,0,0,1,0,Risk of Recidivism,5,Medium,Risk of Violence,7,Medium,0,0
Male,44,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,42,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,0,0
Male,42,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,0,0
Male,47,Hispanic,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,31,Caucasian,0,5,0,0,6,0,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,6,0
Male,29,African-American,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,3,0
Male,29,African-American,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,3,0
Male,29,African-American,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,3,0
Male,48,Caucasian,0,7,0,0,13,1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,13,0
Female,30,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Female,25,Caucasian,0,5,0,0,2,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,2,0
Female,25,Caucasian,0,5,0,0,2,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,2,0
Female,25,Caucasian,0,5,0,0,2,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,2,0
Female,25,Caucasian,0,5,0,0,2,1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,2,0
Male,24,Other,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Male,40,African-American,0,2,0,0,3,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,3,0
Female,49,Caucasian,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,3,0
Female,49,Caucasian,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,3,0
Male,33,Caucasian,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,1,0
Female,64,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,49,Caucasian,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,26,Caucasian,0,5,0,0,5,1,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,5,0
Male,26,Caucasian,0,5,0,0,5,1,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,5,0
Male,31,Hispanic,0,3,1,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,0
Male,31,Hispanic,0,3,1,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,0
Male,31,Hispanic,0,3,1,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,0
Male,33,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,61,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Female,42,Caucasian,0,5,0,0,11,0,0,Risk of Recidivism,5,Medium,Risk of Violence,1,Low,11,0
Female,42,Caucasian,0,5,0,0,11,0,0,Risk of Recidivism,5,Medium,Risk of Violence,1,Low,11,0
Male,30,Caucasian,0,4,0,0,2,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,2,0
Male,62,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,27,Caucasian,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,4,0
Female,27,Caucasian,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,4,0
Female,27,Caucasian,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,4,0
Female,27,Caucasian,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,4,0
Female,32,Caucasian,0,9,0,0,18,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,18,0
Female,32,Caucasian,0,9,0,0,18,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,18,0
Male,48,Caucasian,0,6,0,0,9,0,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,9,0
Male,48,Caucasian,0,6,0,0,9,0,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,9,0
Male,48,Caucasian,0,6,0,0,9,0,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,9,0
Female,40,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,24,Caucasian,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,0,0
Female,38,Hispanic,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,22,African-American,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,0,0
Male,30,African-American,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,4,0
Male,30,African-American,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,4,0
Male,30,African-American,0,8,0,0,4,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,4,0
Male,63,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,46,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,46,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,33,African-American,0,10,0,0,4,0,0,Risk of Recidivism,10,High,Risk of Violence,9,High,4,0
Male,33,African-American,0,10,0,0,4,0,0,Risk of Recidivism,10,High,Risk of Violence,9,High,4,0
Male,29,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Female,21,African-American,1,6,0,0,1,1,1,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,0
Female,21,African-American,1,6,0,0,1,1,1,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,0
Female,21,African-American,1,6,0,0,1,1,1,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,1
Male,43,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,0,0
Male,43,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,0,0
Male,43,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,0,0
Male,22,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,0,0
Male,26,African-American,0,10,0,0,3,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,3,0
Male,26,African-American,0,10,0,0,3,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,3,0
Male,51,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,51,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,39,Caucasian,0,1,0,0,3,1,1,Risk of Recidivism,1,Low,Risk of Violence,1,Low,3,1
Male,77,Caucasian,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,30,Hispanic,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,30,Hispanic,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,30,Hispanic,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,33,African-American,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Male,32,African-American,0,8,0,0,14,1,0,Risk of Recidivism,8,High,Risk of Violence,2,Low,14,0
Male,22,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,0,0
Male,22,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,0,0
Male,59,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,38,African-American,0,7,5,0,37,1,1,Risk of Recidivism,7,Medium,Risk of Violence,2,Low,37,1
Male,23,African-American,0,6,0,0,2,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,2,0
Male,42,African-American,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,20,African-American,1,3,0,0,1,1,1,Risk of Recidivism,3,Low,Risk of Violence,7,Medium,1,1
Male,38,African-American,0,7,0,0,2,1,1,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,2,1
Female,34,Caucasian,0,3,0,0,2,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,2,0
Male,24,African-American,0,8,0,1,4,0,0,Risk of Recidivism,8,High,Risk of Violence,10,High,4,0
Female,36,African-American,0,3,0,0,7,1,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,7,0
Male,35,Caucasian,0,4,0,0,7,1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,7,0
Male,36,African-American,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,0,0
Male,31,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,1,0
Female,28,African-American,0,4,0,0,3,1,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,3,0
Female,34,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,41,African-American,0,6,0,0,0,-1,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,0,0
Male,28,African-American,0,2,0,0,1,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Female,35,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,60,Caucasian,0,1,0,0,3,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,3,0
Male,43,African-American,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,0,0
Male,40,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,31,African-American,0,9,2,0,15,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,15,0
Male,31,African-American,0,9,2,0,15,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,15,0
Male,31,African-American,0,9,2,0,15,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,15,0
Male,54,African-American,0,7,0,0,6,1,0,Risk of Recidivism,7,Medium,Risk of Violence,1,Low,6,0
Male,54,African-American,0,7,0,0,6,1,0,Risk of Recidivism,7,Medium,Risk of Violence,1,Low,6,0
Male,54,African-American,0,7,0,0,6,1,0,Risk of Recidivism,7,Medium,Risk of Violence,1,Low,6,0
Male,54,African-American,0,7,0,0,6,1,0,Risk of Recidivism,7,Medium,Risk of Violence,1,Low,6,0
Male,26,African-American,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,7,Medium,1,0
Male,24,African-American,0,9,0,0,17,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,17,0
Male,24,African-American,0,9,0,0,17,1,0,Risk of Recidivism,9,High,Risk of Violence,9,High,17,0
Male,41,Hispanic,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,41,Hispanic,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,21,Hispanic,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,6,Medium,1,0
Male,31,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,34,African-American,0,8,0,0,0,0,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,0,0
Female,24,Caucasian,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,0,0
Male,32,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,21,African-American,0,9,0,1,1,1,0,Risk of Recidivism,9,High,Risk of Violence,8,High,1,0
Male,21,African-American,0,9,0,1,1,1,0,Risk of Recidivism,9,High,Risk of Violence,8,High,1,0
